WBAN,Name,State,Location,Latitude,Longitude,StationHeight,Barometer,TimeZone
4720,JAMESTOWN,NY,CHAUTAUQUA CO/JAMESTOWN AP,42.15,-79.25,525.17,,-5
4724,NIAGARA FALLS,NY,NIAGARA FALLS INTL AIRPORT,43.10833,-78.93806,178.92,20284.48,-5
4725,BINGHAMTON,NY,GREATER BINGHAMTON/E A LINK FIELD AP,42.2068,-75.98,499.26,55198.16,-5
4726,JOHNSTOWN,PA,J MURTHA JTWN-CMBRA CO APT,40.316109999999995,-78.83389,696.16,77209.69,-5
4741,SCHENECTADY,NY,SCHENECTADY COUNTY AIRPORT,42.85,-73.95,115.21,,-5
4743,PORTSMOUTH,NH,PEASE INTERNATIONAL TRADEPORT AIRPORT,43.08333,-70.81667,30.48,0.0,-5
4751,BRADFORD,PA,BRADFORD REGIONAL AIRPORT,41.8,-78.6333,655.32,71960.79,-5
4780,FITCHBURG,MA,FITCHBURG MUNICIPAL ARP,42.55194,-71.75583,106.07,11581.45,-5
4781,ISLIP,NY,LONG ISLAND MAC ARTHUR AIRPORT,40.793890000000005,-73.10167,30.18,2844.57,-5
4787,DU BOIS,PA,DU BOIS-JEFFERSON CO ARPT,41.178329999999995,-78.89889000000001,555.96,61192.07,-5
4789,MONTGOMERY,NY,ORANGE COUNTY AIRPORT,41.509170000000005,-74.265,111.25,12157.14,-5
4803,RHINELANDER,WI,RHINELANDER-ONEIDA CO ARPT,45.6314,-89.4823,495.0,53945.19,-6
4804,COLUMBUS,OH,OHIO STATE UNIVERSITY ARPT,40.07806,-83.07806,275.84,31933.66,-5
4805,CLEVELAND,OH,CUYAHOGA COUNTY AIRPORT,41.56667,-81.48333000000001,267.92,0.0,-5
4806,ELKHART,IN,ELKHART MUNICIPAL AIRPORT,41.71667,-85.98333000000001,237.13,0.0,-5
4807,GARY,IN,GARY/CHICAGO AIRPORT,41.61667,-87.41667,180.44,,-6
4808,CHICAGO/AURORA,IL,AURORA MUNICIPAL AIRPORT,41.77,-88.48139,217.63,24009.51,-6
4813,BEAVER FALLS,PA,BEAVER COUNTY AIRPORT,40.76667,-80.4,381.91,0.0,-5
4824,STURGEON BAY,WI,DOOR CO CHERRYLAND AIRPORT,44.85,-87.41667,220.68,,-6
4825,APPLETON,WI,OUTAGAMIE CO RGNL AIRPORT,44.26667,-88.51666999999999,279.81,,-6
4826,WISCONSIN RAPIDS,WI,ALEXANDER FD S WOOD CO APT,44.35917,-89.83694,311.2,34236.4,-6
4827,WASHINGTON,PA,WASHINGTON COUNTY AIRPORT,40.13333,-80.28333,360.88,,-5
4828,ANDERSON,IN,ANRSN MUNI DRNGTON FLD AP,40.11667,-85.61667,280.11,,-5
4829,SAGINAW,MI,SAGNAW CO H.W. BROWNE ARPT,43.43333,-83.86667,182.88,,-5
4831,CHICAGO/ROMEOVILLE,IL,LEWIS UNIVERSITY AIRPORT,41.6041,-88.085,205.13,,-6
4836,FRENCHVILLE,ME,NRN AROOSTOOK REGIONAL APT,47.28556,-68.31333000000001,304.8,33525.26,-5
4838,CHICAGO/PROSPECT HGTS/WHEELI,IL,PALWAUKEE MUNICIPAL ARPT,42.12083,-87.90472,197.21,21808.35,-6
4839,HOLLAND,MI,TULIP CITY AIRPORT,42.746109999999994,-86.09666999999999,209.7,23264.5,-5
4840,FOND DU LAC,WI,FOND DU LAC COUNTY AIRPORT,43.77,-88.48639,245.97,26820.21,-6
4841,SHEBOYGAN,WI,SHEBOYGAN CO MEMO AIRPORT,43.76944,-87.85056,228.3,25262.47,-6
4842,WOOSTER,OH,WAYNE COUNTY AIRPORT,40.873059999999995,-81.88667,346.56,38266.21,-5
4843,MEADVILLE,PA,PORT MEADVILLE AIRPORT,41.62639,-80.215,426.72,47612.64,-5
4845,KENOSHA,WI,KENOSHA REGIONAL AIRPORT,42.595,-87.93806,226.47,24483.6,-6
4846,VALPARAISO,IN,PORTER COUNTY MUNICIPAL AIRPORT,41.4525,-87.00583,234.7,25736.56,-6
4847,ADRIAN,MI,ADRIAN LENAWEE COUNTY ARPT,41.867779999999996,-84.07944,243.23,26921.8,-5
4848,TOLEDO,OH,METCALF FIELD AIRPORT,41.56306,-83.47639000000001,190.2,21097.21,-5
4849,LORAIN/ELYRIA,OH,LORAIN COUNTY RGNL AIRPORT,41.346109999999996,-82.17944,242.01,26854.07,-5
4850,LIMA,OH,LIMA ALLEN COUNTY AIRPORT,40.7075,-84.02722,297.18,32983.44,-5
4851,DEFIANCE,OH,DEFIANCE MEMORIAL AIRPORT,41.3375,-84.42889,215.8,24415.87,-5
4852,NEW PHILADELPHIA,OH,HARRY CLEVER FIELD AIRPORT,40.471940000000004,-81.42361,272.8,30375.92,-5
4853,CLEVELAND,OH,CLEVELAND BURKE LAKEFNT AP,41.5175,-81.68361,178.0,20521.52,-5
4854,GAYLORD,MI,OTSEGO COUNTY AIRPORT,45.013329999999996,-84.70139,404.77,45309.9,-5
4855,MARION,OH,MARION MUNICIPAL AIRPORT,40.61611,-83.06361,301.75,33559.12,-5
4856,SEUL CHOIX POINT,MI,SEUL CHOIX POINT,45.95,-86.22972,178.0,19979.7,-5
4857,ASHTABULA,OH,ASHTABULA COUNTY AIRPORT,41.778059999999996,-80.69583,281.64,30816.15,-5
4858,NEWARK,OH,NEWARK-HEATH AIRPORT,40.02278,-82.4625,269.44,29867.96,-5
4862,LINCOLN,IL,LOGAN COUNTY AIRPORT,40.15833,-89.33471999999999,181.97,,-6
4863,BELLAIRE,MI,ANTRIM COUNTY AIRPORT,44.98639,-85.20306,189.89,,-5
4864,ANTIGO,WI,LANGLADE COUNTY AIRPORT,45.15417,-89.11055999999999,463.91,,-6
4865,MINOCQUA-WOODRUFF,WI,LKLND/NOBL F LEE MEM FD AP,45.92778,-89.73083000000001,496.82,,-6
4866,BURLINGTON,WI,BURLINGTON MUNICIPAL ARPT,42.69,-88.30360999999999,237.44,,-6
4867,MORRIS,IL,MORS MUNI-J.R. WSBRN FD AP,41.42528,-88.41861,178.0,,-6
4868,LACON,IL,MARSHALL COUNTY AIRPORT,41.01917,-89.38639,173.13,,-6
4869,SAULT STE MARIE,MI,CHIPPEWA COUNTY INTL ARPT,46.25,-84.46667,243.84,,-5
4870,CHARLEVOIX,MI,CHARLEVOIX MUNICIPAL ARPT,45.30472,-85.27472,204.22,,-5
4871,DE KALB,IL,DE KALB TAYLOR MUNI ARPT,41.931670000000004,-88.70806,278.89,,-6
4872,LAMBERTVILLE,MI,TOLEDO SUBURBAN AIRPORT,41.73583,-83.65528,203.91,,-5
4873,MONROE,WI,MONROE MUNICIPAL AIRPORT,42.61472,-89.59056,330.71,,-6
4874,NEWBERRY,MI,LUCE COUNTY AIRPORT,46.31111,-85.45721999999999,264.87,,-5
4875,WEST BEND,WI,WEST BEND MUNICIPAL ARPT,43.41667,-88.13333,270.36,,-6
4876,FREEPORT,IL,ALBERTUS AIRPORT,42.246109999999994,-89.58221999999999,261.82,,-6
4877,CHARLOTTE,MI,FITCH H BEACH AIRPORT,42.57444,-84.81139,271.58,,-5
4878,GRAYLING,MI,GRAYLING ARMY AIRFIELD,44.680279999999996,-84.72861,352.96,,-5
4879,CHICAGO,IL,LANSING MUNICIPAL AP,41.53972,-87.53194,187.76,,-6
4880,KANKAKEE,IL,GREATER KANKAKEE AIRPORT,41.121390000000005,-87.84611,603.5,,-6
4881,MANISTIQUE,MI,SCHOOLCRAFT COUNTY AIRPORT,45.98333,-86.18333,208.79,,-5
4882,HILLSDALE,MI,HILLSDALE MUNICIPAL ARPT,41.92111,-84.58556,360.27,,-5
4883,LUDINGTON,MI,MASON COUNTY AIRPORT,43.9625,-86.40778,196.6,,-5
4884,HARBOR SPRINGS,MI,HARBOR SPRINGS AIRPORT,45.42556,-84.91333,209.09,,-5
4885,MOUNT PLEASANT,MI,MOUNT PLEASANT MUNI ARPT,43.62167,-84.73722,230.12,,-5
4886,COLDWATER,MI,BRANCH COUNTY MEMO AIRPORT,41.93333,-85.0525,292.3,,-5
4887,HOWELL,MI,LIVINGSTON COUNTY AIRPORT,42.62944,-83.98416999999999,292.61,,-5
4888,PORT HURON,MI,ST CLAIR COUNTY INTL ARPT,42.91083,-82.52861,198.12,,-5
4889,PONTIAC,IL,PONTIAC MUNICIPAL AIRPORT,40.92361,-88.62528,200.86,,-6
4890,ROCHELLE,IL,ROCHELLE MUNI ARPT-KORITZ FIELD AIRPORT,41.89278,-89.07806,238.05,,-6
4891,MERRILL,WI,MERRILL MUNICIPAL AIRPORT,45.19917,-89.71139000000001,401.42,,-6
4892,BEAVER ISLAND,MI,BEAVER ISLAND AIRPORT,45.68889,-85.56611,203.91,,-5
4893,CHEBOYGAN,MI,CHEBOYGAN COUNTY AIRPORT,45.65361,-84.51916999999999,195.38,,-5
4894,STERLING/ROCKFALLS,IL,WHITESIDE CO ARPT-JOS H BITTOR F FLD ARPT,41.742779999999996,-89.67611,197.21,,-6
4895,STEVENS POINT,WI,STEVENS POINT MUNI ARPT,44.55,-89.53333,338.33,,-6
4896,RANTOUL,IL,RANTOUL NATL AVN CNTR-F ELLIOTT FIELD AIRPORT,40.29333,-88.14222,224.64,,-6
4897,WAUKESHA,WI,WAUKESHA COUNTY AIRPORT,43.04083,-88.23694,277.67,,-6
4898,JUNEAU,WI,DODGE COUNTY AIRPORT,43.426390000000005,-88.70306,285.29,,-6
4899,PERU,IL,ILLINOIS VALLEY RGNL-WALTER DUNCAN FLD ARPT,41.35167,-89.15306,199.34,,-6
4901,AURORA,NE,ARRA MUNI-AL POTTER FLD AP,40.89306,-97.99722,549.86,,-6
4902,AUSTIN,MN,AUSTIN MUNICIPAL AIRPORT,43.66472,-92.93333,375.82,,-6
4903,WASHINGTON,IA,WASHINGTON MUNICIPAL ARPT,41.27583,-91.67333,229.82,,-6
4904,ALGONA,IA,ALGONA MUNICIPAL AIRPORT,43.07778,-94.27194,371.55,,-6
4905,SILVER BAY,MN,SILVER BAY MUNICIPAL ARPT,47.24889,-91.41556,331.93,,-6
4906,BOONE,IA,BOONE MUNICIPAL AIRPORT,42.049440000000004,-93.8475,353.57,,-6
4907,CLARION,IA,CLARION MUNICIPAL AIRPORT,42.74167,-93.75889000000001,354.18,,-6
4908,COUNCIL BLUFFS,IA,COUNCIL BLUFFS MUNI ARPT,41.259440000000005,-95.75972,381.91,,-6
4909,CAMBRIDGE,MN,CAMBRIDGE MUNICIPAL ARPT,45.55944,-93.265,288.04,,-6
4910,CARROLL,IA,ARTHUR N. NEU AIRPORT,42.04611,-94.78889000000001,366.98,,-6
4911,GRAND MARAIS,MN,GRAND MARAIS/COOK CO ARPT,47.83806,-90.38306,548.03,,-6
4912,CROOKSTON,MN,CRKSTN MUNI KRKWOD FLD APT,47.84167,-96.62139,274.02,,-6
4913,CHARITON,IA,CHARITON MUNICIPAL AIRPORT,41.01944,-93.35944,320.04,,-6
4914,CLOQUET,MN,CLOQUET CARLTON CO AIRPORT,46.7025,-92.50417,390.14,,-6
4915,CRESTON,IA,CRESTON MUNICIPAL AIRPORT,41.007220000000004,-94.36306,394.41,,-6
4916,DECORAH,IA,DECORAH MUNICIPAL AIRPORT,43.27528,-91.73917,352.65,,-6
4917,DENISON,IA,DENISON MUNICIPAL AIRPORT,41.98639,-95.38056,388.92,,-6
4918,MADISON,MN,MDSON-LAC QUI PARLE CO APT,44.98611,-96.04333000000001,329.79,,-6
4919,DULUTH,MN,SKY HARBOR AIRPORT,46.72167,-92.04333000000001,185.93,,-6
4920,WEBSTER CITY,IA,WEBSTER CITY MUNI AIRPORT,42.43639,-93.86861,341.68,,-6
4921,KEOKUK,IA,KEOKUK MUNICIPAL AIRPORT,40.459720000000004,-91.42833,204.52,,-6
4922,WHEATON,MN,WHEATON MUNICIPAL AIRPORT,45.779720000000005,-96.54472,313.03,,-6
4923,EVELETH,MN,EVELETH-VIRGINIA MUNI ARPT,47.424170000000004,-92.4975,,,-6
4924,FREMONT,NE,FREMONT MUNICIPAL AIRPORT,41.448890000000006,-96.52,366.67,,-6
4925,FAIRFIELD,IA,FAIRFIELD MUNICIPAL ARPT,41.053059999999995,-91.97889,243.54,,-6
4926,FLAG ISLAND,MN,FLAG ISLAND,49.318329999999996,-94.90278,329.18,,-6
4927,PRESTON,MN,FILLMORE COUNTY AIRPORT,43.67667,-92.17971999999999,388.92,,-6
4928,BIGFORK,MN,BIGFORK MUNICIPAL AIRPORT,47.782779999999995,-93.65,411.18,,-6
4929,FOSSTON,MN,FOSSTON MUNICIPAL AIRPORT,47.59278,-95.77528000000001,388.01,,-6
4930,FORT MADISON,IA,FORT MADISON MUNICIPAL APT,40.65917,-91.32667,220.68,,-6
4931,GLENWOOD,MN,GLENWOOD MUNICIPAL AIRPORT,45.64389,-95.32028000000001,424.59,,-6
4932,GLENCOE,MN,GLENCOE MUNICIPAL AIRPORT,44.755829999999996,-94.08111,302.36,,-6
4933,HUTCHINSON,MN,HTCHSON MUNI-BUTLR FLD APT,44.85889,-94.38167,323.09,,-6
4934,HALLOCK,MN,HALLOCK MUNICIPAL AIRPORT,48.7525,-96.94278,249.63,,-6
4935,HOLDREGE,NE,BREWSTER FIELD AIRPORT,40.45,-99.33917,703.78,,-6
4936,HARLAN,IA,HARLAN MUNICIPAL AIRPORT,41.58417,-95.33944,375.21,,-6
4937,CLARINDA,IA,SCHENCK FIELD AIRPORT,40.72167,-95.02639,302.36,,-6
4938,ANKENY,IA,ANKENY REGIONAL AIRPORT,41.691109999999995,-93.56611,277.37,,-6
4939,MOORHEAD,MN,MOORHEAD MUNICIPAL AIRPORT,46.83917,-96.66306,279.5,,-6
4940,MORA,MN,MORA MUNICIPAL AIRPORT,45.88583,-93.27167,308.46,,-6
4941,LITCHFIELD,MN,LITCHFIELD MUNICIPAL ARPT,45.14694,-94.50721999999999,347.47,,-6
4942,LE MARS,IA,LE MARS MUNICIPAL AIRPORT,42.77778,-96.19360999999999,364.54,,-6
4943,MINNEAPOLIS,MN,AIRLAKE AIRPORT,44.62778,-93.22806,292.61,,-6
4944,LITTLE FALLS,MN,LITL FALS/MRSON CO-LNBRG FIELD AIRPORT,45.94917,-94.34694,341.99,,-6
4945,MAPLE LAKE,MN,MAPLE LAKE MUNICIPAL ARPT,45.23583,-93.98555999999999,313.33,,-6
4946,JACKSON,MN,JACKSON MUNICIPAL AIRPORT,43.65,-94.98639,440.74,,-6
4947,MOUNT PLEASANT,IA,MOUNT PLEASANT MUNI ARPT,40.946670000000005,-91.51111,223.72,,-6
4948,MORRIS,MN,MORRIS MUNICIPAL AIRPORT,45.566390000000006,-95.9675,344.42,,-6
4949,MACOMB,IL,MACOMB MUNICIPAL AIRPORT,40.52028,-90.65222,215.49,,-6
4950,MUSCATINE,IA,MUSCATINE MUNICIPIAL ARPT,41.36667,-91.15,167.03,,-6
4951,MONTEVIDEO,MN,MONTIVIDEO-CHIPPEWA CO APT,44.96889,-95.71,315.16,,-6
4952,WINDOM,MN,WINDOM MUNICIPAL AIRPORT,43.91333,-95.10916999999999,429.77,,-6
4953,MONTICELLO,IA,MONTICELLO REGIONAL ARPT,42.223890000000004,-91.16556,258.78,,-6
4954,MOOSE LAKE,MN,MOOSE LAKE CARLTON CO ARPT,46.41861,-92.80444,327.96,,-6
4955,OELWEIN,IA,OELWEIN MUNICIPAL AIRPORT,42.68083,-91.97444,327.96,,-6
4956,WINONA,MN,WIOA MUNI-MAX CONRAD FD AP,44.07694,-91.70806,199.95,,-6
4957,O'NEILL,NE,THE O'NEILL MUNI-JOHN L BAKER FIELD AIRPORT,42.46972,-98.68806,619.05,,-6
4958,ORR,MN,ORR REGIONAL AIRPORT,48.01583,-92.85583000000001,399.59,,-6
4959,ORANGE CITY,IA,ORANGE CITY MUNICIPAL ARPT,42.99,-96.06278,430.99,,-6
4960,OLIVIA,MN,OLIVIA REGIONAL AIRPORT,44.77861,-95.03278,327.96,,-6
4961,OWATONNA,MN,OWATONNA DEGNER RGNL ARPT,44.123329999999996,-93.26056,349.3,,-6
4962,KNOXVILLE,IA,KNOXVILLE MUNICIPAL ARPT,41.29861,-93.11361,282.24,,-6
4963,PRAIRIE DU CHIEN,WI,PRAIRIE DU CHIEN MUNI ARPT,43.01917,-91.12361,201.47,,-6
4964,PELLA,IA,PELLA MUNICIPAL AIRPORT,41.4,-92.94583,269.75,,-6
4965,PIPESTONE,MN,PIPESTONE MUNICIPAL ARPT,43.983059999999995,-96.30028,529.13,,-6
4966,RED OAK,IA,RED OAK MUNICIPAL AIRPORT,41.01028,-95.25972,318.21,,-6
4967,RED WING,MN,RED WING REGIONAL AIRPORT,44.58917,-92.48472,237.74,,-6
4968,NEW RICHMOND,WI,NEW RICHMOND MUNICIPAL APT,45.15,-92.53333,303.58,,-6
4969,RUSH CITY,MN,RUSH CITY REGIONAL AIRPORT,45.69778,-92.95278,281.33,,-6
4970,ROSEAU,MN,ROSEAU MUNI/RUDY BILLBERG FLD ARPT,48.85583,-95.69694,322.78,,-6
4971,WARROAD,MN,WARROAD INTL-SWEDE CARLSON FLD ARPT,48.941390000000006,-95.34833,327.36,,-6
4972,SIREN,WI,BURNETT COUNTY AIRPORT,45.8225,-92.3725,301.45,,-6
4973,SHENANDOAH,IA,SHENANDOAH MUNICIPAL ARPT,40.75139,-95.41333,295.96,,-6
4974,SOUTH ST PAUL,MN,SOUTH ST PAUL MUNI-RICHARD E FLEMING FLD ARPT,44.85694,-93.03278,67.06,,-6
4975,SHELDON,IA,SHELDON MUNICIPAL AIRPORT,43.20833,-95.83333,432.51,,-6
4976,STORM LAKE,IA,STORM LAKE MUNICIPAL ARPT,42.596940000000004,-95.24056,453.54,,-6
4977,NEWTON,IA,NEWTON MUNICIPAL AIRPORT,41.674170000000004,-93.02167,290.47,,-6
4978,DODGE CENTER,MN,DODGE CENTER ARPT,44.01778,-92.83139,397.76,,-6
4979,TWO HARBORS,MN,RICHARD B HELGESON AIRPORT,47.049170000000004,-91.745,329.18,,-6
4980,NEW ULM,MN,NEW ULM MUNICIPAL AIRPORT,44.31944,-94.50222,308.15,,-6
4981,VINTON,IA,VINTON VETERANS MEMORIAL AIRPARK AIRPORT,42.21861,-92.02583,257.56,,-6
4982,ORTHONVILLE,MN,ORTHONVILLE MUNI-MARTINSON FIELD AIRPORT,45.30556,-96.42416999999999,335.28,,-6
4983,WASKISH,MN,WASKISH MUNICIPAL AIRPORT,48.153890000000004,-94.51666999999999,359.97,,-6
4984,LONGVILLE,MN,LONGVILLE MUNICIPAL ARPT,46.99,-94.20389,406.6,,-6
4989,INDEPENDENCE,IA,INDEPENDENCE MUNICIPAL APT,42.45333,-91.9475,298.09,,-6
4990,SIOUX FALLS,SD,SIOUX FALLS 14 NNE,43.7346,-96.6222,485.85,,-6
4992,OMAHA,NE,MILLARD AIRPORT,41.19611,-96.11194,320.34,,-6
4993,NEBRASKA CITY,NE,NEBRASKA CITY MUNI AIRPORT,40.606390000000005,-95.86361,354.18,,-6
4994,GOODRIDGE,MN,GOODRIDGE 12 NNW,48.3055,-95.8744,350.52,,-6
4995,MENOMONIE,WI,MENOMONIE MUNICIPAL AIRPORT-SCORE FIELD,44.89222,-91.86778000000001,272.8,,-6
4996,SAVANNA,IL,TRI-TOWNSHIP AIRPORT,42.04583,-90.10806,187.76,,-6
4997,MCGREGOR,MN,ISEDOR IVERSON AIRPORT,46.61889,-93.30972,374.29,,-6
4998,HEBRON,NE,HEBRON MUNICIPAL AIRPORT,40.14917,-97.58667,446.84,,-6
4999,GRANITE FALLS,MN,GRANITE FALLS MUNI ARPT/LENZEN-ROE MEMORIAL FIELD,44.75333,-95.55611,319.13,0.0,-6
11603,AGUADILLA,PR,RAFAEL HERNANDEZ AIRPORT,18.4977,-67.1294,72.24,,-4
11624,CHRISTIANSTED,VI,HENRY E ROHLSEN AIRPORT,17.6997,-64.8125,16.76,1388.42,-4
11630,ROOSEVELT ROADS,PR,"NAVAL STATION ROOSEVELT ROADS, CEIBA",18.255,-65.64083000000001,11.58,1185.24,-4
11640,CHARLOTTE AMALIE,VI,CYRIL E KING AIRPORT,18.3363,-64.98,3.35,1828.65,-4
11641,SAN JUAN,PR,LUIS MUNOZ MARIN INTERNATIONAL AP,18.4325,-66.01083,2.44,338.64,-4
11653,MAYAQUEZ,PR,EUGENIO MARIA DE HOSTOS AIRPORT,18.25389,-67.14860999999999,8.53,0.0,-4
11706,GUANTANAMO,,NAVAL AIR STATION,19.9,-75.15,17.07,2539.79,-5
11813,GRAND CAYMAN,,OWEN ROBERTS AIRPORT,19.3,-81.36667,1.83,304.78,-5
12803,BOCA RATON,FL,BOCA RATON AIRPORT,26.37833,-80.1075,3.96,0.0,-5
12809,BARTOW,FL,BARTOW MUNICIPAL AIRPORT,27.95,-81.78333,38.1,0.0,-5
12810,TAMPA,FL,MAC DILL AFB AIRPORT,27.85,-82.51666999999999,4.27,0.0,-5
12812,PUNTA GORDA,FL,CHARLOTTE COUNTY AIRPORT,26.91722,-81.99139,7.62,948.19,-5
12815,ORLANDO,FL,ORLANDO INTERNATIONAL AIRPORT,28.4339,-81.325,32.31,3250.93,-5
12816,GAINESVILLE,FL,GAINESVILLE REGIONAL AIRPORT,29.6919,-82.2755,50.29,5147.31,-5
12818,BROOKSVILLE,FL,HERNANDO COUNTY AIRPORT,28.473609999999997,-82.45444,23.47,2505.93,-5
12819,LEESBURG,FL,LEESBURG REGIONAL AIRPORT,28.820829999999997,-81.80972,23.47,2709.11,-5
12826,HOMESTEAD,FL,HOMESTEAD AFB AIRPORT,25.48333,-80.38333,2.13,0.0,-5
12832,APALACHICOLA,FL,APALACHICOLA MUNI AIRPORT,29.73333,-85.03333,5.79,711.14,-5
12833,CROSS CITY,FL,CROSS CITY AIRPORT,29.633329999999997,-83.10528000000001,12.8,1490.01,-5
12834,DAYTONA BEACH,FL,DAYTONA BEACH INTERNATIONAL AIRPORT,29.1828,-81.0483,12.5,1151.37,-5
12835,FORT MYERS,FL,PAGE FIELD AIRPORT,26.585,-81.8614,5.49,609.55,-5
12836,KEY WEST,FL,KEY WEST INTERNATIONAL AIRPORT,24.555,-81.75222,6.4,711.14,-5
12838,MELBOURNE,FL,MELBOURNE INTL AP,28.1011,-80.6439,8.23,2031.83,-5
12839,MIAMI,FL,MIAMI INTERNATIONAL AIRPORT,25.7905,-80.3163,9.14,982.05,-5
12841,ORLANDO,FL,EXECUTIVE AIRPORT,28.545279999999998,-81.33306,34.14,4266.85,-5
12842,TAMPA,FL,TAMPA INTERNATIONAL AIRPORT,27.9619,-82.5403,3.35,1354.56,-5
12843,VERO BEACH,FL,VERO BEACH MUNICIPAL AIRPORT,27.653000000000002,-80.2427,8.53,1286.83,-5
12844,WEST PALM BEACH,FL,PALM BEACH INTERNATIONAL AIRPORT,26.6847,-80.0994,6.4,643.41,-5
12849,FORT LAUDERDALE,FL,FT LAUD/HOLLYWOOD INTL APT,26.0719,-80.1536,3.35,4063.67,-5
12850,KEY WEST,FL,KEY WEST NAS,24.58333,-81.68333,7.32,812.73,-5
12854,ORLANDO,FL,ORLANDO SANFORD AIRPORT,28.77972,-81.24361,16.76,1760.92,-5
12861,OCALA,FL,OCALA INTERNATIONAL AIRPORT-JIM TAYLOR FIELD,29.16667,-82.23333000000001,27.13,0.0,-5
12867,COCOA BEACH,FL,PATRICK AFB AIRPORT,28.23333,-80.6,2.74,0.0,-5
12871,SARASOTA/BRADENTON,FL,SARASOTA/BRADENTON INTL AP,27.401390000000003,-82.55861,8.23,2099.56,-5
12873,ST PETERSBURG/CLEARWATER,FL,ST PETE-CLWTR INTL AIRPORT,27.910559999999997,-82.6875,3.35,474.09,-5
12876,WINTER HAVEN,FL,WINTER HAVEN'S GILBERT APT,28.06222,-81.75417,44.5,4944.13,-5
12882,MIAMI,FL,OPA LOCKA AIRPORT,25.90694,-80.28028,2.74,1862.51,-5
12883,LAKELAND,FL,LAKELAND LINDER REGIONAL AIRPORT,28.0,-82.05,43.28,0.0,-5
12884,BOOTHVILLE,LA,BOOTHVILLE,29.333000000000002,-89.4075,0.3,507.96,-6
12885,FORT LAUDERDALE,FL,FT LAUDER EXECUTIVE ARPT,26.196939999999998,-80.17083000000001,4.27,406.37,-5
12886,TITUSVILLE,FL,KENNEDY SPACE CENTER,28.616670000000003,-80.68333,3.05,0.0,-5
12888,MIAMI,FL,KENDALL-TAMIAMI EXEC ARPT,25.6475,-80.43306,3.05,372.5,-5
12889,ASTOR,FL,BOMBING RANGE DETACHMENT ASTOR,29.14306,-81.63278000000001,10.67,,-5
12894,FORT MYERS,FL,SW FLORIDA INTN AIRPORT,26.536109999999997,-81.755,9.14,1083.64,-5
12895,FORT PIERCE,FL,ST LUCIE COUNTY INTL ARPT,27.49806,-80.37666999999999,7.92,1557.74,-5
12896,MARATHON,FL,THE FL KEYS MARATHON ARPT,24.72583,-81.05167,2.13,338.64,-5
12897,NAPLES,FL,NAPLES MUNICIPAL AIRPORT,26.1522,-81.7752,7.01,711.14,-5
12898,TITUSVILLE,FL,SPACE COAST REGIONAL AIRPORT,28.51667,-80.8,10.36,0.0,-5
12904,HARLINGEN,TX,VALLEY INTERNATIONAL ARPT,26.22806,-97.65417,10.67,1185.24,-6
12906,HOUSTON,TX,ELLINGTON FIELD AIRPORT,29.616670000000003,-95.16667,9.75,0.0,-6
12907,LAREDO,TX,LAREDO INTERNATIONAL AIRPORT,27.53333,-99.46667,154.84,0.0,-6
12909,SAN ANTONIO,TX,LACKLAND AIR FORCE BASE (KELLY FIELD ANNEX),29.383329999999997,-98.58333,210.62,0.0,-6
12911,UNIVERSAL CITY,TX,RANDOLPH AFB AIRPORT,29.5325,-98.2623,232.26,0.0,-6
12912,VICTORIA,TX,VICTORIA REGIONAL AIRPORT,28.8614,-96.9303,35.66,3589.57,-6
12916,NEW ORLEANS,LA,LOUIS ARMSTRONG NEW ORLEANS INTL AP,29.9933,-90.2511,6.1,237.05,-6
12917,BEAUMONT/PORT ARTHUR,TX,SOUTHEAST TEXAS REGIONAL AIRPORT,29.95056,-94.02056,4.88,643.41,-6
12918,HOUSTON,TX,WILLIAM P. HOBBY AIRPORT,29.63806,-95.28194,14.33,1625.47,-6
12919,BROWNSVILLE,TX,BROWNSVILLE/S PADRE ISLAND INTL AP,25.9141,-97.42299999999999,6.71,812.73,-6
12921,SAN ANTONIO,TX,SAN ANTONIO INTERNATIONAL AIRPORT,29.5443,-98.4839,246.58,27802.26,-6
12923,GALVESTON,TX,SCHOLES INTL AT GLSTON APT,29.2733,-94.8592,2.74,812.73,-6
12924,CORPUS CHRISTI,TX,CORPUS CHRISTI INTERNATIONAL AIRPORT,27.7742,-97.5122,13.41,1625.47,-6
12925,CHASE FIELD BEEVILLE,TX,CHASE NAVAL AIR STATION,28.366670000000003,-97.66667,57.91,6840.51,-6
12926,CORPUS CHRISTI,TX,CORPUS CHRISTI NAS,27.683329999999998,-97.28333,5.79,643.41,-6
12927,HOUMA,LA,HOUMA-TERREBONNE AIRPORT,29.566390000000002,-90.66028,3.05,0.0,-6
12928,KINGSVILLE,TX,KINGSVILLE NAS,27.5,-97.81667,17.68,1896.38,-6
12930,NEW ORLEANS AUDUBON,LA,NEW ORLEANS AUDUBON GOLF SITE (AUDUBON PARK),29.9166,-90.1302,7.62,846.6,-6
12932,ALICE,TX,ALICE INTERNATIONAL ARPT,27.74111,-98.02472,54.86,6061.64,-6
12935,PALACIOS,TX,PALACIOS MUNICIPAL AIRPORT,28.72472,-96.25361,4.57,575.69,-6
12936,PATTERSON,LA,HARRY P WILLIAMS MEMO ARPT,29.71667,-91.33333,2.74,,-6
12945,HOUSTON,TX,DOWNTOWN,29.76667,-95.36667,12.8,1422.28,-6
12946,CORPUS CHRISTI,TX,CABANISS FIELD NAVAL OUTLYING FIELD,27.7,-97.43333,9.14,1015.92,-6
